Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
8412,Pascaleb,27.0,285719431.0,Media_Manager,20975.4,1943.95,2.0,3.0,9.0,8.0,Auto Loan,0.875,92.0,8.44,8.0,Good,731.4,33.05139304079532,287.5,No,16.19679223168702,46.68479106148014,High_spent_Medium_value_payments,351.64957565649803,Good
8414,McCoolb,40.0,446114496.0,Teacher,52742.91,4441.2425,4.0,7.0,15.0,24.0,"Student Loan, Mortgage Loan, and Not Specified",20.625,109.0,13.79,88.0,Standard,1645.23,31.364294527280975,140.5,Yes,76.63686697494155,42.92631605388939,Low_spent_Small_value_payments,403.70079238462273,Poor
8416,Anjuliy,33.0,79999062.0,Media_Manager,12943.475,1327.6229166666667,5.0,5.0,9.0,48.0,"Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, Payday Loan, and Payday Loan",19.5,112.0,10.1,48.0,Standard,265.36,34.80257344531968,84.5,Yes,45.09082980503126,28.087069027708,Low_spent_Small_value_payments,271.75673518652735,Standard
8420,Emma Thomassonx,20.0,936934382.0,Journalist,34500.97,3046.080833333333,5.0,1.0,3.0,32.0,"Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",3.625,84.0,4.025,24.0,Good,1334.54,31.731052719170993,245.5,No,71.80862965018741,113.5779514561822,Low_spent_Small_value_payments,261.2282526991637,Good
8421,Goldsteind,38.0,107233924.0,Manager,99845.4,8600.45,1.0,1.0,11.0,16.0,"Mortgage Loan, and Not Specified",10.0,15.0,4.34,8.0,Good,778.1,35.961911043666355,248.5,No,136.47422698899717,63.83662098080163,High_spent_Large_value_payments,764.3156997138012,Good
8433,Angelaw,21.5,741541843.0,Journalist,68585.44,5618.453333333334,7.0,5.0,34.0,40.0,"Home Equity Loan, Auto Loan, Student Loan, Auto Loan, and Student Loan",60.75,180.0,16.575,79.0,Bad,2335.55,33.68673670182199,116.5,Yes,164.11640866534432,88.08645829715088,High_spent_Small_value_payments,330.4561055981805,Poor
8435,Gavind,35.0,898999373.0,Architect,20344.02,1950.335,3.0,3.0,33.0,16.0,"Not Specified, and Mortgage Loan",6.0,147.0,13.665,85.0,Standard,1391.92,33.11081546136369,206.5,Yes,19.0181084245566,14.899359569032812,Low_spent_Small_value_payments,332.33924151118487,Poor
8440,Toonkelw,30.0,252540732.0,Journalist,87791.45999999999,7176.954999999999,6.0,4.0,15.0,8.0,Debt Consolidation Loan,26.0,138.0,5.09,16.0,Standard,510.1,34.384976131106605,286.5,No,68.80725448863251,56.46350631082717,High_spent_Large_value_payments,739.8330840044232,Standard
8442,Paul Arnoldi,31.0,882015970.0,Engineer,25696.65,1879.3875000000005,7.0,7.0,10.0,0.0,No Data,27.0,94.0,7.615,68.0,Standard,841.23,31.51700117717571,305.5,Yes,0.0,36.24706506802781,Low_spent_Small_value_payments,352.85013949824065,Standard
8446,Calluse,37.0,820013614.0,Developer,21085.67,1919.1391666666664,5.0,7.0,11.0,8.0,Payday Loan,29.875,121.0,4.03,23.0,Good,1384.38,30.942620983403806,365.5,No,10.653353593779311,19.704119466631298,High_spent_Large_value_payments,366.1803964716903,Good
8447,Gerry Shihg,37.0,816895174.0,Doctor,16862.88,1273.24,8.0,8.0,22.0,56.0,"Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",51.75,152.0,18.82,66.0,Standard,1377.71,31.59513378808471,208.5,Yes,81.80403665293096,51.55828900811476,Low_spent_Medium_value_payments,215.03789512408196,Poor
8450,Nishant Kumarz,51.0,418679689.0,Scientist,125883.99,10508.3325,4.0,6.0,7.0,32.0,"Payday Loan, Not Specified, Not Specified, and Credit-Builder Loan",14.25,15.0,6.765,48.0,Good,575.48,36.20212085860026,354.5,No,299.907488848736,147.80250831146657,High_spent_Large_value_payments,601.6201424266022,Standard
8456,Tim McLaughlinr,31.0,223814626.0,Musician,40306.66,3532.888333333334,8.0,7.0,25.0,72.0,"Auto Loan, Student Loan, Auto Loan, Auto Loan, Home Equity Loan, Personal Loan, Not Specified, Payday Loan, and Credit-Builder Loan",48.25,179.0,6.07,98.0,Bad,2089.29,30.655695130573868,67.5,Yes,200.10757806850543,27.732364512883283,Low_spent_Small_value_payments,259.63357525661615,Poor
8461,Laurene,33.0,667420049.0,Journalist,15447.63,1005.3025,3.0,4.0,27.0,24.0,"Home Equity Loan, Mortgage Loan, and Home Equity Loan",24.5,81.0,16.785,64.0,Standard,2461.68,33.09996073486489,73.5,Yes,37.983305158917965,12.661153413512125,Low_spent_Small_value_payments,265.51179397222484,Poor
8463,Farahf,36.0,522835666.0,Scientist,24376.2,2278.350000000001,4.0,7.0,10.0,8.0,Personal Loan,11.0,131.0,7.675000000000001,8.0,Standard,1109.03,33.577338586665086,260.5,Yes,10.835928874709449,26.806115014860417,Low_spent_Small_value_payments,331.57013003316735,Standard
8466,Leungi,32.0,751461921.0,Writer,46586.31,4041.1925,6.0,4.0,6.0,48.0,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Home Equity Loan",11.375,133.0,17.43,40.0,Standard,1787.16,33.834212508783686,222.5,Yes,167.21829728582358,67.68736945435283,High_spent_Large_value_payments,292.40607569349004,Standard
8474,Williamv,20.0,371229085.0,Writer,56192.32,4676.693333333334,10.0,6.0,21.0,64.0,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, and Debt Consolidation Loan",45.375,149.0,13.445,56.0,Bad,3777.1,31.940193674715157,134.5,Yes,282.1903992253431,60.6653400556478,High_spent_Medium_value_payments,286.37004850415116,Standard
8476,Viswanathap,22.0,859112732.0,Writer,20628.55,1539.0458333333331,4.0,4.0,9.0,32.0,"Debt Consolidation Loan, Payday Loan, Payday Loan, and Mortgage Loan",9.5,78.0,11.44,36.0,Standard,1276.97,30.5004007211207,395.5,Yes,52.3759436722908,41.53325309212217,Low_spent_Small_value_payments,275.6256308792622,Standard
8479,Ryanz,30.0,583159033.0,Doctor,15293.55,1251.4625,7.0,3.0,18.0,24.0,"Mortgage Loan, Auto Loan, and Personal Loan",24.125,104.0,18.245,47.0,Standard,939.47,29.28910842772474,230.5,Yes,23.75468254208557,22.94544690162988,Low_spent_Small_value_payments,300.8443960813406,Standard
8483,Rauchz,18.5,941731564.0,Mechanic,15094.925,1342.9104166666666,3.0,5.0,1.0,0.0,No Data,18.0,84.0,10.185,3.0,Good,268.53,31.3002132671619,286.5,No,0.0,51.21932087280962,Low_spent_Small_value_payments,325.72724871175745,Poor
8486,Matt Scuffhamb,21.0,345389104.0,Mechanic,19395.73,1550.3108333333332,5.0,4.0,17.0,48.0,"Payday Loan, Personal Loan, Payday Loan, Not Specified, Not Specified, and Auto Loan",14.75,150.0,9.955,58.0,Standard,2694.8,27.195762323927735,136.5,Yes,60.38789858134373,15.638553646650768,Low_spent_Small_value_payments,255.41320083801872,Standard
8487,Johnsonq,55.0,604704065.0,Engineer,143239.84,12020.653333333335,0.0,1.0,8.0,16.0,"Personal Loan, and Student Loan",5.375,2.0,11.45,8.0,Good,1118.15,31.625744608845103,390.5,No,213.2877494159124,128.612381664028,High_spent_Medium_value_payments,765.3587909794454,Good
8513,Gabriella Bruschio,38.0,148288279.0,Entrepreneur,14235.22,975.2683333333332,10.0,8.0,25.0,16.0,"Mortgage Loan, and Not Specified",21.0,186.0,4.34,82.0,Bad,2072.25,30.211709093004153,152.5,Yes,18.49661877239892,32.27827144290693,Low_spent_Medium_value_payments,283.47163414777975,Poor
8514,Gerry Shihf,36.0,571047703.0,Mechanic,10186.26,985.855,4.0,3.0,8.0,24.0,"Payday Loan, Home Equity Loan, and Mortgage Loan",7.0,82.0,9.91,15.0,Good,587.16,35.81221492216796,378.5,No,18.78837738653499,0.0,Low_spent_Medium_value_payments,286.12852174230846,Good
8524,Rene Wagnerl,40.0,551778269.0,Musician,20877.19,1779.7658333333331,7.0,6.0,20.0,40.0,"Not Specified, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",19.25,157.0,15.44,108.0,Standard,1324.1,30.940220931271185,193.5,Yes,58.02206477406476,21.84667909773922,Low_spent_Large_value_payments,294.80278269862464,Poor
8537,Emmottt,53.0,902716676.0,Doctor,115380.18,9418.015,0.0,4.0,12.0,16.0,"Auto Loan, and Debt Consolidation Loan",12.875,72.0,4.9,51.0,Good,101.29,34.754489439204306,306.5,No,133.2604608335326,102.5767115607316,High_spent_Medium_value_payments,709.2620827328556,Standard
8541,Noah Barkino,43.0,907617425.0,Journalist,14244.33,1099.0275,6.0,7.0,29.0,48.0,"Student Loan, Mortgage Loan, Student Loan, Personal Loan, Not Specified, and Mortgage Loan",24.375,165.0,0.91,56.0,Bad,2216.82,31.816589416633366,209.5,Yes,65.01423256591002,22.80603383437757,Low_spent_Small_value_payments,240.88512491751354,Poor
8543,Yaoe,56.0,254631079.0,Architect,29764.37,2500.3641666666667,7.0,7.0,12.0,16.0,"Mortgage Loan, and Payday Loan",12.625,86.0,17.1,0.0,Standard,1154.86,29.76484619686686,337.5,Yes,33.1469955912622,31.413657203260325,High_spent_Medium_value_payments,373.39025812725566,Standard
8552,Robinh,29.0,113940469.0,Mechanic,21523.025,1974.5854166666668,5.0,7.0,1.0,8.0,Personal Loan,5.625,26.0,4.075,16.0,Good,439.35,30.649232114325997,366.5,No,16.196489871932414,52.88409406430796,Low_spent_Small_value_payments,347.3598095637152,Standard
8554,Wahbar,25.0,526330806.0,Writer,45472.2,3693.35,6.0,10.0,23.0,32.0,"Not Specified, Mortgage Loan, Personal Loan, and Student Loan",45.625,126.0,4.69,84.0,Bad,1322.15,32.34966084982223,120.5,Yes,111.74634659322322,51.48743755823917,Low_spent_Small_value_payments,310.7795766388641,Poor
8560,yi,25.0,564116075.0,Media_Manager,59134.0,4669.833333333333,3.0,7.0,6.0,24.0,"Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",12.125,2.0,9.735,24.0,Good,776.03,29.038296686544477,234.5,No,79.12661299118112,81.40045794427861,High_spent_Medium_value_payments,480.31548654728624,Standard
8561,Mark Felsenthalr,26.0,704853416.0,Journalist,22015.68,2037.64,6.0,5.0,7.0,40.0,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",26.875,90.0,17.68,44.0,Standard,775.52,31.065858248484997,150.5,Yes,74.74171041177064,37.155820957898285,High_spent_Medium_value_payments,276.4722447997429,Standard
8564,Wohlg,36.0,61240681.0,Manager,94934.94,8039.245,2.0,5.0,3.0,32.0,"Student Loan, Auto Loan, Student Loan, and Home Equity Loan",12.125,92.0,7.58,0.0,Good,975.21,32.784983168784855,276.5,No,289.8410539850042,116.15111626775646,High_spent_Medium_value_payments,434.3705321014409,Standard
8566,Denny Thomasl,37.0,308318537.0,Writer,94053.57,7954.7975,4.0,4.0,14.0,24.0,"Auto Loan, Personal Loan, and Not Specified",21.75,82.0,11.21,0.0,Standard,815.38,31.693243728356684,319.5,No,197.13248689579484,63.66589727236458,High_spent_Medium_value_payments,460.74482308858353,Poor
8575,Skariachanf,36.0,666116933.0,Mechanic,86032.17,7189.3475,3.0,6.0,7.0,24.0,"Personal Loan, Debt Consolidation Loan, and Payday Loan",5.5,0.0,3.07,8.0,Good,1177.47,35.09452816319348,373.5,No,135.6166404882827,62.042090662972186,High_spent_Large_value_payments,514.2785240081867,Good
8577,Sarah N.u,47.0,26640196.0,Teacher,90729.48,7299.79,4.0,4.0,15.0,24.0,"Credit-Builder Loan, Credit-Builder Loan, and Not Specified",16.75,70.0,1.805,24.0,Standard,46.92,29.85831047399682,342.5,Yes,183.31121177467185,70.21877407235544,High_spent_Medium_value_payments,490.51706282621194,Standard
8580,Goldsteinv,18.0,496445947.0,Media_Manager,54820.89,4295.4075,8.0,7.0,28.0,48.0,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",40.625,135.0,18.42,76.0,Bad,4795.13,32.23123554611612,38.5,Yes,169.48198431622052,58.18904643278668,Low_spent_Small_value_payments,299.5338208445773,Standard
8585,Shalal-Esao,24.0,529935266.0,Writer,24131.57,2144.964166666666,7.0,7.0,13.0,16.0,"Home Equity Loan, and Debt Consolidation Loan",17.125,65.0,1.51,0.0,Standard,1246.66,31.160337742812416,206.5,No,38.599643950314494,29.39176094355767,Low_spent_Small_value_payments,341.35527884081216,Standard
8590,Richardu,14.5,687399703.0,Accountant,14428.91,1029.4091666666666,6.0,8.0,28.0,40.0,"Not Specified, Mortgage Loan, Auto Loan, Not Specified, and Credit-Builder Loan",53.0,190.0,2.375,96.0,Bad,1726.92,30.94699699825776,204.5,Yes,39.761412232519305,16.84212591794285,Low_spent_Small_value_payments,273.0832942309991,Poor
8596,McCranky,34.0,986523729.0,Scientist,8086.375,839.8645833333335,8.0,8.0,24.0,48.0,"Personal Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, Personal Loan, and Student Loan",49.75,198.0,28.035,72.0,Bad,3886.6,31.599344252833912,95.5,Yes,24.83994813519436,18.437045737039288,Low_spent_Small_value_payments,281.0422855201055,Standard
8602,Phil Wahbav,24.0,34671193.0,Engineer,17868.11,1510.009166666667,9.0,6.0,15.0,56.0,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan",27.625,179.0,2.06,100.0,Bad,2443.14,32.83700402446215,104.5,Yes,63.86719414706626,35.19443044646312,Low_spent_Small_value_payments,288.3488586759031,Poor
8603,Davidc,41.0,40126776.0,Accountant,48072.27,4151.022500000001,7.0,5.0,15.0,72.0,"Not Specified, Not Specified, Personal Loan, Student Loan, Student Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Student Loan",57.625,128.0,8.12,117.0,Bad,1434.39,30.605490525260684,83.5,Yes,305.05907609916625,74.24464670915012,High_spent_Large_value_payments,184.43456921590928,Poor
8604,Denny Thomase,45.0,17015532.0,Entrepreneur,30812.96,2422.7466666666664,1.0,7.0,3.0,8.0,Credit-Builder Loan,9.25,30.0,8.21,30.0,Good,990.47,32.88248497074821,352.5,No,24.06489015682753,49.94294627896252,Low_spent_Medium_value_payments,367.3740013696279,Poor
8609,Jessica Toonkelg,17.0,452674543.0,Mechanic,20326.87,1396.905833333333,9.0,10.0,28.0,40.0,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, and Not Specified",59.875,170.0,19.46,86.0,Bad,2514.62,32.00959804241587,91.5,Yes,53.91235867578244,26.05090275526228,Low_spent_Small_value_payments,266.2683054044112,Poor
8611,Simon Jessoph,33.0,185076882.0,Journalist,17774.97,1239.2396851693493,6.0,9.0,33.0,72.0,"Mortgage Loan, Student Loan, Auto Loan, Home Equity Loan, Mortgage Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",54.5,197.0,28.93,98.0,Bad,3183.68,34.26454908147283,120.5,Yes,120.71799364910316,32.29370326756405,Low_spent_Small_value_payments,179.04578957202696,Standard
8615,Estellei,28.0,240746989.0,Musician,126732.6,10443.05,8.0,6.0,16.0,32.0,"Student Loan, Home Equity Loan, Payday Loan, and Debt Consolidation Loan",7.0,72.0,12.725,24.0,Standard,18.99,34.06640350577278,290.5,No,294.9937275965356,95.12284623370029,High_spent_Large_value_payments,556.3167244112332,Standard
8620,Ermanz,27.0,333782654.0,Developer,55593.99000000001,4874.8325,7.0,6.0,30.0,48.0,"Home Equity Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, and Student Loan",17.75,163.0,15.59,88.0,Standard,1314.25,30.646086267219374,218.5,Yes,269.03323381766097,97.67819675241422,High_spent_Medium_value_payments,240.9518857412781,Poor
8623,Kwokm,42.0,461238801.0,Musician,87027.66,7494.305,1.0,6.0,5.0,24.0,"Personal Loan, Payday Loan, and Home Equity Loan",29.625,59.0,10.585,12.0,Good,884.63,36.743495369500984,209.5,No,139.9342826155717,73.50260552792315,High_spent_Large_value_payments,610.9680392231096,Poor
8625,Rick Rothackerj,28.0,4075839.0,Teacher,34847.84,3037.986666666666,2.0,4.0,6.0,8.0,Credit-Builder Loan,3.5,18.0,5.795,16.0,Good,605.03,33.48086854582061,322.5,No,18.816214573128885,39.684018417945296,High_spent_Large_value_payments,454.3444527457968,Good
8630,Kyleb,48.0,838362359.0,Developer,33057.46,2836.788333333333,4.0,3.0,12.0,16.0,"Personal Loan, and Payday Loan",26.875,82.0,8.33,32.0,Standard,954.98,31.497909013080733,386.5,No,28.90233878530513,54.589115017889824,High_spent_Medium_value_payments,379.6085852654738,Standard
8631,Finnl,17.0,802219380.0,Musician,18157.95,1144.6496819943932,6.0,7.0,28.0,16.0,"Personal Loan, and Home Equity Loan",26.125,105.0,8.155,108.0,Standard,1795.88,30.81251286968375,98.5,Yes,168.47521292535762,34.073559567264425,Low_spent_Small_value_payments,285.2507192682888,Poor
8635,Piersonz,50.0,814867307.0,Teacher,89531.13,7216.927500000002,3.0,4.0,10.0,24.0,"Auto Loan, Auto Loan, and Home Equity Loan",11.0,96.0,2.79,32.0,Standard,931.94,37.084583186084004,385.5,No,223.2765484508152,62.75056199009117,High_spent_Medium_value_payments,525.4552409539642,Standard
8638,Ransdellx,45.0,340804117.0,Musician,99127.04,8217.586666666666,8.0,3.0,10.0,32.0,"Payday Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",17.375,149.0,13.13,51.0,Standard,1126.35,34.11485136246343,316.5,Yes,245.9851478363627,65.07212528458227,High_spent_Large_value_payments,653.2443433703879,Standard
8640,Krisztina Thans,53.0,385185335.0,Media_Manager,22084.56,1743.38,0.0,7.0,9.0,0.0,No Data,6.625,89.0,10.115,32.0,Good,1234.3,31.991771856839748,354.5,No,0.0,37.58032928238424,High_spent_Medium_value_payments,343.1709102928474,Standard
8641,Roumeliotisf,53.0,233843507.0,Architect,107280.66,8671.055,5.0,5.0,10.0,8.0,Payday Loan,30.75,106.0,13.23,26.0,Standard,1028.07,33.88787692736224,248.5,Yes,51.47637440167993,134.53433054853974,Low_spent_Small_value_payments,649.9965001844292,Standard
8643,Lynnz,28.0,612001960.0,Manager,73095.76,6077.313333333333,8.0,10.0,16.0,40.0,"Student Loan, Personal Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",39.125,197.0,25.06,86.0,Bad,3617.11,31.679676158442476,58.5,Yes,211.06641217385155,75.31105269613776,High_spent_Medium_value_payments,486.31549196740434,Poor
8648,Aditi Shrivastavau,45.0,74080931.0,Engineer,71554.68000000001,5758.89,3.0,6.0,12.0,16.0,"Payday Loan, and Payday Loan",9.75,105.0,17.49,8.0,Standard,90.14,32.202456929011305,372.5,Yes,103.39767420611496,49.48727726955353,High_spent_Medium_value_payments,471.95239505806313,Standard
8653,Sarah Whiteb,24.0,988347804.0,Journalist,34570.08,3102.84,3.0,7.0,7.0,8.0,Debt Consolidation Loan,3.5,18.0,6.755,24.0,Good,200.32,32.5776432647702,233.5,No,17.07800659892723,48.37702401491335,High_spent_Medium_value_payments,420.75895102146546,Standard
8654,Frazierp,51.0,373062675.0,Developer,34593.98,3060.831666666667,4.0,4.0,12.0,16.0,"Mortgage Loan, and Mortgage Loan",23.0,85.0,10.095,32.0,Standard,1453.07,35.06534153739052,358.5,No,43.33549072815099,47.95964445374596,High_spent_Medium_value_payments,433.32170146310415,Standard
8664,Shalal-Esaq,30.0,721812253.0,Accountant,37471.52,3321.626666666666,5.0,4.0,8.0,32.0,"Not Specified, Mortgage Loan, Home Equity Loan, and Home Equity Loan",13.625,30.0,3.9,50.0,Good,962.64,33.852776366057284,342.5,No,107.18943674514416,22.84064665485109,High_spent_Medium_value_payments,360.5366747872169,Standard
8668,Tom Miless,41.0,241538475.0,Developer,130125.04,10871.753333333332,5.0,2.0,11.0,16.0,"Mortgage Loan, and Debt Consolidation Loan",3.0,2.0,4.57,24.0,Good,1195.05,31.014748419652896,194.5,No,204.2856497535492,103.4316526582244,Low_spent_Medium_value_payments,657.2167501646313,Good
8671,Bartn,34.0,106673007.0,Journalist,76850.25,6174.1875,5.0,4.0,6.0,24.0,"Not Specified, Mortgage Loan, and Student Loan",20.125,77.0,1.505,24.0,Standard,1112.24,32.81179408086802,268.5,Yes,139.61441099036034,78.24667106631934,High_spent_Large_value_payments,456.4781088525481,Standard
8676,Clairey,27.0,677772825.0,Entrepreneur,93390.44,7538.536666666668,6.0,5.0,18.0,24.0,"Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",26.75,104.0,11.78,0.0,Standard,1036.26,32.729766327323844,216.5,No,117.48716161410906,121.35886732504028,High_spent_Large_value_payments,517.633938281603,Standard
8678,Strupczewskid,48.0,328756365.0,Media_Manager,94554.87,7914.572499999998,2.0,6.0,2.0,0.0,No Data,8.375,2.0,7.615,24.0,Good,1487.9,32.2377010596284,268.5,No,0.0,98.174684970301,Low_spent_Large_value_payments,738.1727411399015,Good
8681,Baertleinh,24.0,802042637.0,Journalist,43335.48,3670.29,7.0,5.0,19.0,48.0,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Payday Loan, and Payday Loan",48.0,120.0,15.83,90.0,Standard,1264.71,31.55586081917921,226.5,Yes,133.68868684473466,24.440357254201626,High_spent_Large_value_payments,372.7869992318615,Poor
8690,Shihc,29.0,959448630.0,Musician,144686.0,12306.166666666664,8.0,5.0,5.0,56.0,"Not Specified, Not Specified, Home Equity Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",16.0,127.0,16.445,40.0,Standard,605.05,29.96976025077359,130.5,Yes,818.529004678328,229.14370312794773,High_spent_Medium_value_payments,231.21879621403124,Standard
8692,Flynnq,55.0,587323592.0,Doctor,114597.04,9366.753333333332,7.0,6.0,4.0,32.0,"Auto Loan, Not Specified, Payday Loan, and Student Loan",29.125,65.0,10.54,8.0,Good,926.18,30.953880984187762,377.5,No,225.9237622586666,126.97946741690156,High_spent_Medium_value_payments,644.0379529055538,Poor
8695,Groverw,44.0,379351984.0,Manager,131040.42,11104.035,3.0,1.0,7.0,0.0,No Data,14.625,86.0,3.63,56.0,Good,650.28,37.9661439243198,227.5,No,0.0,97.89371084108322,High_spent_Large_value_payments,766.1357703972151,Good
8697,Grallal,38.0,339938648.0,Accountant,61648.24,4845.3533333333335,10.0,8.0,15.0,64.0,"Student Loan, Not Specified, Auto Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Payday Loan",38.5,141.0,27.53,92.0,Bad,4129.59,30.9247386381186,40.5,Yes,358.9967146153901,53.07743159481167,High_spent_Medium_value_payments,261.5715882995079,Standard
8698,Karen Freifeldq,37.0,50874671.0,Media_Manager,29357.85,2665.4875,5.0,4.0,17.0,24.0,"Not Specified, Debt Consolidation Loan, and Not Specified",19.0,112.0,11.09,32.0,Standard,848.04,31.524146377299967,86.5,Yes,45.65052113455737,21.50643714328032,High_spent_Medium_value_payments,377.80611020766025,Standard
8704,Leighy,44.0,932355942.0,Musician,41647.6,3411.633333333333,9.0,8.0,33.0,40.0,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",48.125,189.0,9.91,96.0,Bad,1303.11,31.1623601922794,180.5,Yes,170.43292371577104,30.231877567885896,Low_spent_Small_value_payments,233.6310606310015,Poor
8709,Raymondy,18.0,668832820.0,Manager,67917.44,5611.786666666668,8.0,7.0,28.0,48.0,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Personal Loan, Student Loan, and Personal Loan",57.75,90.0,15.865,123.0,Standard,2216.36,30.233521936528717,144.5,Yes,170.4184241432159,76.48391533765356,High_spent_Medium_value_payments,345.73407789314126,Poor
8710,Sebastian Moffettw,36.5,176455890.0,Architect,36047.13,3115.9275,1.0,7.0,9.0,32.0,"Not Specified, Not Specified, Debt Consolidation Loan, and Credit-Builder Loan",11.375,23.0,6.925,16.0,Good,1242.1,32.72089462237237,286.5,No,84.43033957404622,31.21545134424901,Low_spent_Small_value_payments,274.5954223563025,Poor
8712,Ryan Vlastelicax,37.0,322646039.0,Entrepreneur,78956.73,6523.7275,7.0,3.0,14.0,16.0,"Payday Loan, and Debt Consolidation Loan",29.75,152.0,10.745,68.0,Standard,436.82,33.219788003974685,262.5,Yes,128.55865363961078,70.78814375182048,Low_spent_Medium_value_payments,504.61442943119584,Standard
8722,Nickv,16.0,787947051.0,Teacher,17057.83,1618.4858333333334,6.0,10.0,24.0,48.0,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Student Loan",26.625,177.0,20.72,80.0,Bad,4832.8,29.560277026712622,62.5,Yes,65.82796619601214,26.00533721705832,Low_spent_Large_value_payments,253.44065545952515,Poor
8726,Novaku,24.0,248066300.0,Mechanic,16559.985,1268.99875,1.0,4.0,2.0,8.0,Not Specified,16.375,88.0,10.225,24.0,Good,680.86,33.33219738789818,214.5,No,10.26343838509475,28.312713583813824,Low_spent_Small_value_payments,307.96929594967764,Poor
8727,Yueyang Sivac,29.0,303335518.0,Musician,28481.67,2441.4725,0.0,3.0,9.0,16.0,"Home Equity Loan, and Student Loan",8.375,10.0,8.325,24.0,Good,104.85,32.67373023442005,370.5,No,46.99155012123087,34.61668405845756,Low_spent_Small_value_payments,345.3160346323874,Standard
8728,Dash,35.0,984578939.0,Architect,34700.16,3075.6800000000007,7.0,6.0,30.0,40.0,"Student Loan, Auto Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",15.375,181.0,8.425,80.0,Bad,1900.43,31.653174480761372,109.5,Yes,109.50299762279492,28.71577078180934,High_spent_Large_value_payments,356.56993804915686,Poor
8729,Lucas Shawq,40.0,453626215.0,Architect,161007.32,13305.276666666668,4.0,2.0,11.0,32.0,"Payday Loan, Personal Loan, Credit-Builder Loan, and Auto Loan",5.375,10.0,3.45,9.0,Good,615.92,36.804840753598654,236.5,No,421.180407832645,148.62075094069186,High_spent_Large_value_payments,515.2410415621097,Good
8735,Yoko Kubotag,28.0,107967169.0,Developer,18733.04,1456.0866666666668,10.0,8.0,22.0,72.0,"Not Specified, Personal Loan, Student Loan, Personal Loan, Debt Consolidation Loan, Auto Loan, Student Loan, Student Loan, and Debt Consolidation Loan",36.25,170.0,28.12,96.0,Bad,3801.94,29.859885807778838,36.5,Yes,135.92324791698323,26.72484623242713,Low_spent_Small_value_payments,181.17421367460665,Poor
8740,Andreasi,44.0,855029559.0,Entrepreneur,79178.76,6302.23,5.0,5.0,20.0,16.0,"Student Loan, and Personal Loan",10.5,70.0,15.01,38.0,Standard,949.13,32.39545736171409,266.5,Yes,78.83461508202946,78.0843078186589,High_spent_Large_value_payments,488.1347569512502,Standard
8742,Euann,31.0,428655300.0,Engineer,35300.5,2972.708333333333,3.0,5.0,14.0,32.0,"Payday Loan, Personal Loan, Credit-Builder Loan, and Payday Loan",13.375,98.0,11.205,46.0,Standard,404.81,28.565810632093992,168.5,Yes,106.10407772223444,69.0184484330614,Low_spent_Small_value_payments,294.0860052524307,Standard
